"Template_ID","Run_ID","Run_Ordinal","Start_u","End_u","Source_Type","Primary_Descriptor","State_Label","Event_Label","Pause_Subtype","Contextual_Separator_Label","Borderline_Gap_Label","Secondary_Event_Label","Secondary_Event_Subtype","Secondary_Scoring_Role","Product_Level_Mapping","Renewal_Family","Regularity_Regime","Tonic_Subtype","Tonic_Rate_Overlap_Stratum","HFS_Rate_Overlap_Stratum","HFS_Support_Contract_Version","Burst_Strength_Stratum","Burst_Quota_ID","Burst_Contrast_Target","Component_Type","Component_Slot","RNG_Seed","RNG_Stream_Registry","Local_ISI_SHA256","Mean_ISI_Parameter_u","Gamma_Shape","Refractory_u","N_ISIs","Duration_u","Observed_Mean_ISI_u","CV","CV2","LV","Generation_Attempts"
"TPL_009","TPL_009_RUN_005",5,12.6567710196277,17.4915102689417,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","generic_stress","generic_stress","deep","not_applicable","not_applicable","none","none",,"tonic","tonic_generic_stress",1915058228,"point_process=1915058228","7d35638b9c3317e3b9b840c31497f6d5f1d1a113ed505f7f20155936fd9851bd",0.362023934135213,14.2513243281282,0.02,13,4.83473924931401,0.371903019178001,0.289711568540848,0.270617053914859,0.0774466813248433,1
"TPL_009","TPL_009_RUN_006",6,17.4915102689417,22.4398259443587,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_after_tonic",1561788484,"point_process=1561788484","5891f2497e41593ab493cda77ac8b65c5b7af03f4db75a73eddf0754c77f2d12",4.94831567541696,,,1,4.94831567541696,4.94831567541696,0,0,0,1
"TPL_009","TPL_009_RUN_007",7,22.4398259443587,28.8639300111601,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","moderate","BQ_026",3.61188172944821,"burst","BQ_026",299109964,"hfs=913418902;nested_burst=888918800;point_process=299109964","9d3384beedfbda3bee0f0e97111fcc809923d4f53e6f9148118b93bf3c9a57b5",0.505258967611007,3.14476054385304,0.02,17,6.42410406680141,0.37788847451773,0.959851299949709,0.648679904171254,0.483657198619807,10
"TPL_009","TPL_009_RUN_008",8,28.8639300111601,34.8653934767584,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","none","none","none","none","none","shifted_gamma","intermediate","none","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","none",,"hfs","plain_hfs_intermediate",980878959,"point_process=980878959","7511afde58f485d96a78d38dabb6c1592abe74afb74a1ac252da43aba176df66",0.217146503319964,4.8403916306328,0.02,27,6.00146346559835,0.222276424651791,0.356241005865678,0.403548456214625,0.161086519952709,1
"TPL_009","TPL_009_RUN_009",9,34.8653934767584,38.5207859378648,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_direct_burst_hfs_macro",760350853,"point_process=760350853","522591c30132efaa15b945eb388cf2ba131ff532f6bd6bb051ea604ceb14c4ae",0.712310667627025,3.56041750428267,0.02,3,3.65539246110637,1.21846415370212,0.570979514788005,0.425456661262624,0.26948278357986,1
"TPL_009","TPL_009_RUN_010",10,38.5207859378648,42.2308427947061,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","strong","BQ_027",4.0253843262326,"burst","BQ_027",464521333,"hfs=1271635993;nested_burst=496901030;point_process=464521333","51f81920230ae0b5d0ef052b5d3134311ea6202b7c855bcfe0048ea988a3e41c",0.505348600645084,3.27147609218955,0.02,14,3.71005685684135,0.265004061202954,1.04290395189124,0.511241516103772,0.289947169553555,34
"TPL_009","TPL_009_RUN_011",11,42.2308427947061,42.7112881857856,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","none","Contextual_Separator","contextual_interburst_gap_separator","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","contextual_separator","none","not_applicable","not_applicable","not_applicable","none","none",,"contextual_separator","separator_1",197471079,"point_process=197471079","0074657f90c650ffd8ce4ceaef7ad20ef0af7596664d0d424265c20d268e588a",0.480445391079411,,,1,0.480445391079411,0.480445391079411,0,0,0,1
"TPL_009","TPL_009_RUN_012",12,42.7112881857856,45.8147767918343,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","weak","BQ_025",2.93058489244431,"burst","BQ_025",447169920,"hfs=1879150774;nested_burst=171926561;point_process=447169920","de89dfed47769f80947b6d787889acb75b324b9a5c4da1ca128f55b28aeb116e",0.500363753491547,2.68406229168177,0.02,12,3.10348860604873,0.258624050504061,0.767407210166385,0.71590150945094,0.525573430950007,31
"TPL_009","TPL_009_RUN_013",13,45.8147767918343,48.7105768690976,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_standalone",1157464186,"point_process=1157464186","23ff2a8b25304b01019cd982561c883493ee402f85640d1b4f6fa932456b54b4",2.89580007726327,,,1,2.89580007726327,2.89580007726327,0,0,0,1
"TPL_009","TPL_009_RUN_014",14,48.7105768690976,54.4094438049785,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","core","not_applicable","not_applicable","none","none",,"tonic","tonic_stn_like_empirical",7698113,"point_process=7698113","ecc85ec1022cd07152afb4290b8dad38399ca61ac4f8e3faa86fe4022116e483",0.55820706255734,75.3892141953111,0.02,11,5.69886693588093,0.518078812352812,0.0873063149895096,0.106387780164606,0.0118247161381242,1
"TPL_009","TPL_009_RUN_015",15,54.4094438049785,63.9867592784231,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","regular","none","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","weak","BQ_077",2.91443673092872,"hfs_with_nested_burst","BQ_077",2076151437,"hfs=1590623871;nested_burst=1068438712;hfs_total=1499222838;point_process=2076151437","3ba02303ac1f6bf5274c59324b78786520ccf5430c90a3ba0d2757461ddda5d4",0.355931409662589,8.79140550876036,0.02,32,9.5773154734446,0.299291108545144,0.336439038479548,0.310027562840325,0.126182933747173,8
"TPL_010","TPL_010_RUN_001",1,0,7.39741868813936,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","boundary","not_applicable","not_applicable","none","none",,"tonic","tonic_stn_like_empirical",1884258521,"point_process=1884258521","38603beb0c2a9692299bd0097befcd8efb73af7b8d2bc1de3bb3d3255d0f7c94",0.556330185281113,41.7528884205967,0.02,13,7.39741868813936,0.569032206779951,0.177603465604394,0.202725654654801,0.0425546484282638,1
"TPL_010","TPL_010_RUN_002",2,7.39741868813936,11.5158661080938,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_after_tonic",324889363,"point_process=324889363","d72ee8b01de7395e81264a0ca05bc6b2bbfd1a3984e7e334253941b9eddb1248",4.11844741995446,,,1,4.11844741995446,4.11844741995446,0,0,0,1
"TPL_010","TPL_010_RUN_003",3,11.5158661080938,12.2538532584275,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_tonic_canonical_pause_macro",2081550720,"point_process=2081550720","c4f59f83bf3a056db149ca4d19f7b21a5c26cfb93332152d6543015cf3b1d638",0.590494881686755,5.2037148027448,0.02,1,0.737987150333644,0.737987150333644,0,0,0,1
"TPL_010","TPL_010_RUN_004",4,12.2538532584275,15.6319926082639,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","weak","BQ_028",2.98308402691036,"burst","BQ_028",362175655,"hfs=582339368;nested_burst=1701482252;point_process=362175655","80998638d4b03eae262dfb16398ba94a4b01503d7f3f86228254bcdaf2624ac2",0.698078213166445,2.13036981374025,0.02,6,3.37813934983638,0.56302322497273,1.11178300891575,0.764393747454419,0.579765144109647,2
"TPL_010","TPL_010_RUN_005",5,15.6319926082639,16.1052845931668,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","none","Contextual_Separator","contextual_interburst_gap_separator","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","contextual_separator","none","not_applicable","not_applicable","not_applicable","none","none",,"contextual_separator","separator_1",1821354914,"point_process=1821354914","dae834ed253ae3ec118f6bb2d7784519bed83288241ef5f4e957739a4d601100",0.473291984902948,,,1,0.473291984902948,0.473291984902948,0,0,0,1
"TPL_010","TPL_010_RUN_006",6,16.1052845931668,19.3949659097538,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","moderate","BQ_029",3.98303093761206,"burst","BQ_029",395537575,"hfs=861184593;nested_burst=242152452;point_process=395537575","0d158f08fd4c0ab312ba7eb8bc92544d71e2b330740341be42c54e99c48cc47c",0.612897270929534,2.38836747556925,0.02,12,3.28968131658703,0.274140109715586,1.14142448169789,0.589243507880094,0.331079635652919,100
"TPL_010","TPL_010_RUN_007",7,19.3949659097538,30.821456093794,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","generic_stress","generic_stress","core","not_applicable","not_applicable","none","none",,"tonic","tonic_generic_stress",1254137237,"point_process=1254137237","601b8b8b80fae21165a6c144e855f96e6803cdde513abd1925a41ba39be6a31d",0.882075916733593,14.043847003486,0.02,12,11.4264901840402,0.952207515336683,0.211476431130253,0.286330542043801,0.076233709011436,1
"TPL_010","TPL_010_RUN_008",8,30.821456093794,38.3288854093163,"complex_multi_gap_mechanism","Pause:complex_multi_gap","none","Pause","complex_multi_gap","none","none","none","none","none","none","explicit_gap","complex_multi_gap","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","complex_multi_gap_after_tonic",1522164155,"point_process=1522164155","c54dcfb5cbec203fae27314d0024829825b5b8b6f81d3324816634fca9b293e0",2.50247643850744,,,3,7.50742931552231,2.50247643850744,0.244932334362233,0.25069775710619,0.0507333594468753,3
"TPL_010","TPL_010_RUN_009",9,38.3288854093163,46.4610020988699,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","none","none","none","none","none","shifted_gamma","regular","none","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","none",,"hfs","plain_hfs_regular",427531361,"point_process=427531361","5b945f71b02d876ce8811b129f66917424461d54789bb64863099861841597a6",0.288162809489295,6.89510671840981,0.02,30,8.13211668955358,0.271070556318453,0.334734986096346,0.389822230951889,0.161712441150346,1
"TPL_010","TPL_010_RUN_010",10,46.4610020988699,51.7865771427747,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","strong","BQ_030",4.93241150863469,"burst","BQ_030",1721742352,"hfs=1055339807;nested_burst=1786369939;point_process=1721742352","fcaedf9e2b68673c43a2d63b5ca582355bba94cc7e632b85021b3689f8af3f81",0.641828286927193,2.83942905813456,0.02,13,5.32557504390474,0.409659618761903,0.875466497004659,0.834443608406753,0.620315703216329,5
"TPL_010","TPL_010_RUN_011",11,51.7865771427747,52.0554981408734,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_direct_burst_hfs_macro",1566496857,"point_process=1566496857","ff36d10a62b0b6638ea1f92d49f8ebe0b434d37222cbd7741e908ee1baf91e59",0.562865805590991,5.02130401076283,0.02,1,0.268920998098785,0.268920998098785,0,0,0,1
"TPL_010","TPL_010_RUN_012",12,52.0554981408734,52.930516302865,"borderline_gap_mechanism","Borderline_Gap","none","none","none","none","Borderline_Gap","Borderline_Gap","tonic_tail_overlap_gap","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","borderline_gap","none","not_applicable","not_applicable","not_applicable","none","none",,"borderline_gap","borderline_gap_1",1121945920,"point_process=1121945920","24340480a77812e013c86f9a5c0a7b60dc86d155570b6987c686b45ab2eaa3e4",0.875018161991611,,,1,0.875018161991611,0.875018161991611,0,0,0,1
"TPL_010","TPL_010_RUN_013",13,52.930516302865,54.1666101861306,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_borderline_gap_only",474003408,"point_process=474003408","c3fff589c332243fab9ee081952f1770edb573f2884d4ff99a1ac795e9e05080",0.581231330125593,4.46389777283184,0.02,2,1.23609388326557,0.618046941632787,0.156339801138655,0.221097867108998,0.0366632001301111,1
"TPL_010","TPL_010_RUN_014",14,54.1666101861306,62.5549963076104,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","intermediate","none","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","moderate","BQ_079",3.57282809726894,"hfs_with_nested_burst","BQ_079",2055723087,"hfs=744029734;nested_burst=2051341212;hfs_total=1344912945;point_process=2055723087","6d6b03e51758879f926ecef82e4863f9154b1e9f38584005af23aa475d2c2c0a",0.339912723610178,2.87620019530877,0.02,28,8.38838612147981,0.299585218624279,0.732869922403953,0.602438950716406,0.438540505641697,3
"TPL_010","TPL_010_RUN_015",15,62.5549963076104,66.7811515734968,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_composite_hfs_connector",635566109,"point_process=635566109","ff0c924fd9581addad5b1d1d85a2b2653444d66bb0b63db0f852222109f8a120",4.22615526588634,,,1,4.22615526588634,4.22615526588634,0,0,0,1
"TPL_010","TPL_010_RUN_016",16,66.7811515734968,75.8046840275083,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","irregular","none","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","weak","BQ_080",2.54740274008363,"hfs_with_nested_burst","BQ_080",1808068833,"hfs=1307556740;nested_burst=603748530;hfs_total=462468032;point_process=1808068833","325a45f39328358b6efdb9449ec38a09e3419d8ca385c180b59a2a1bb0c9eac2",0.320928790504113,1.38070119512267,0.02,34,9.02353245401158,0.265398013353282,0.715413165500498,0.770353403958102,0.57155416365898,246
"TPL_011","TPL_011_RUN_001",1,0,4.15693224179558,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_standalone",1504467921,"point_process=1504467921","5ee997a124144e79dd3b946359095885de681e95838b5e95dfaf0e7f030871d8",4.15693224179558,,,1,4.15693224179558,4.15693224179558,0,0,0,1
"TPL_011","TPL_011_RUN_002",2,4.15693224179558,4.36192658549157,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_canonical_pause_only",168227971,"point_process=168227971","67e1f83cfe83c9b7ee6f6b3475379b346916b5be41fb813b84f13c606d23dfb9",0.633299114718102,2.55898693064228,0.02,1,0.20499434369599,0.20499434369599,0,0,0,1
"TPL_011","TPL_011_RUN_003",3,4.36192658549157,12.9207335066663,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","intermediate","none","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","moderate","BQ_081",3.08215132029727,"hfs_with_nested_burst","BQ_081",344646287,"hfs=1288001675;nested_burst=1193826464;hfs_total=1893275099;point_process=344646287","7a70256495de411ccf9496eb1efa680f51f3092104c50465659f352d24a1d185",0.321637973021716,2.5656802049838,0.02,33,8.55880692117472,0.259357785490143,0.706016355999618,0.564971385216651,0.359039958278326,52
