"Template_ID","State_Envelope_ID","Run_ID","State_Label","Tonic_Subtype","Start_u","End_u","Duration_u","N_Boundary_Spikes","N_ISIs","Renewal_Family","Regularity_Regime","Mean_ISI_Parameter_u","Gamma_Shape","Refractory_u","Observed_Mean_ISI_u","CV","CV2","LV","Contains_Injected_Burst","Burst_Strength_Stratum","Tonic_Intended_Stratum","Tonic_Rate_Overlap_Stratum","HFS_Rate_Overlap_Stratum","HFS_Support_Contract_Version","Composite_HFS_Regime_ID","Boundary_Observability","Start_Boundary_Observability","End_Boundary_Observability","Start_Boundary_Contrast","End_Boundary_Contrast","Start_Hard_Cut_Reason","End_Hard_Cut_Reason","Tonic_Phenotype_Evidence_Score","Tonic_Phenotype","Eligibility_Reason","Sample_ID","Scale_Factor","B_s","Split","Start_s","End_s","Duration_s","Mean_ISI_Parameter_s","Refractory_s","Observed_Mean_ISI_s"
"TPL_008","TPL_008_STATE_004","TPL_008_RUN_012","Tonic","generic_stress",42.2299033255372,50.109121192116,7.87921786657883,16,15,"shifted_gamma","generic_stress",0.537143110777251,19.4097309610806,0.02,0.525281191105256,0.23540641791203,0.226870246512506,0.064624519796312,FALSE,"none","eligible","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.821716134299313,"eligible","pre_frozen_timestamp_evidence_contract_met","S0054",10,1,"holdout",42.2299033255372,50.109121192116,7.87921786657883,0.537143110777251,0.02,0.525281191105256
"TPL_008","TPL_008_STATE_005","TPL_008_RUN_014","Broad_HFS","none",55.0620748309974,64.7728878324388,9.71081300144137,30,29,"shifted_gamma","regular",0.345568977603689,7.52614120719954,0.02,0.334855620739357,0.288214245714148,0.303895969828895,0.0988603296373183,FALSE,"none","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","clear","ambiguous",6.12555635643343,1.16335862313822,"none","none",,"not_applicable","not_applicable","S0054",10,1,"holdout",55.0620748309974,64.7728878324388,9.71081300144137,0.345568977603689,0.02,0.334855620739357
"TPL_009","TPL_009_STATE_001","TPL_009_RUN_003","Broad_HFS","none",3.02660225900276,11.2320099421497,8.20540768314696,33,32,"shifted_gamma","irregular",0.282983399219811,1.73295645019971,0.02,0.256418990098342,0.873722005040091,0.737308610945658,0.635286919958748,TRUE,"strong","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","ambiguous","clear",1.23896126430193,4.00575394519644,"none","none",,"not_applicable","not_applicable","S0048",1,0.1,"holdout",0.302660225900276,1.12320099421497,0.820540768314696,0.0282983399219811,0.002,0.0256418990098342
"TPL_009","TPL_009_STATE_002","TPL_009_RUN_005","Tonic","generic_stress",12.6567710196277,17.4915102689417,4.83473924931401,14,13,"shifted_gamma","generic_stress",0.362023934135213,14.2513243281282,0.02,0.371903019178001,0.289711568540848,0.270617053914859,0.0774466813248433,FALSE,"none","eligible","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.653711200965512,"eligible","pre_frozen_timestamp_evidence_contract_met","S0048",1,0.1,"holdout",1.26567710196277,1.74915102689417,0.483473924931401,0.0362023934135213,0.002,0.0371903019178001
"TPL_009","TPL_009_STATE_003","TPL_009_RUN_008","Broad_HFS","none",28.8639300111601,34.8653934767584,6.00146346559835,28,27,"shifted_gamma","intermediate",0.217146503319964,4.8403916306328,0.02,0.222276424651791,0.356241005865678,0.403548456214625,0.161086519952709,FALSE,"none","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","ambiguous","clear",1.23119183145969,4.58331470424335,"none","none",,"not_applicable","not_applicable","S0048",1,0.1,"holdout",2.88639300111601,3.48653934767584,0.600146346559835,0.0217146503319964,0.002,0.0222276424651791
"TPL_009","TPL_009_STATE_004","TPL_009_RUN_014","Tonic","stn_like_empirical",48.7105768690976,54.4094438049785,5.69886693588093,12,11,"shifted_gamma","stn_like_empirical",0.55820706255734,75.3892141953111,0.02,0.518078812352812,0.0873063149895096,0.106387780164606,0.0118247161381242,FALSE,"none","eligible","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.701503970394367,"eligible","pre_frozen_timestamp_evidence_contract_met","S0048",1,0.1,"holdout",4.87105768690976,5.44094438049785,0.569886693588093,0.055820706255734,0.002,0.0518078812352812
"TPL_009","TPL_009_STATE_005","TPL_009_RUN_015","Broad_HFS","none",54.4094438049785,63.9867592784231,9.57731547344461,33,32,"shifted_gamma","regular",0.355931409662589,8.79140550876036,0.02,0.299291108545144,0.336439038479548,0.310027562840325,0.126182933747173,TRUE,"weak","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","clear","recording_edge_unobservable",1.7419746711614,,"none","none",,"not_applicable","not_applicable","S0048",1,0.1,"holdout",5.44094438049785,6.39867592784231,0.957731547344461,0.035593140966259,0.002,0.0299291108545144
"TPL_009","TPL_009_STATE_001","TPL_009_RUN_003","Broad_HFS","none",3.02660225900276,11.2320099421497,8.20540768314696,33,32,"shifted_gamma","irregular",0.282983399219811,1.73295645019971,0.02,0.256418990098342,0.873722005040091,0.737308610945658,0.635286919958748,TRUE,"strong","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","ambiguous","clear",1.23896126430193,4.00575394519644,"none","none",,"not_applicable","not_applicable","S0039",4,0.4,"holdout",1.21064090360111,4.49280397685989,3.28216307325878,0.113193359687924,0.008,0.102567596039337
"TPL_009","TPL_009_STATE_002","TPL_009_RUN_005","Tonic","generic_stress",12.6567710196277,17.4915102689417,4.83473924931401,14,13,"shifted_gamma","generic_stress",0.362023934135213,14.2513243281282,0.02,0.371903019178001,0.289711568540848,0.270617053914859,0.0774466813248433,FALSE,"none","eligible","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.653711200965512,"eligible","pre_frozen_timestamp_evidence_contract_met","S0039",4,0.4,"holdout",5.06270840785108,6.99660410757668,1.9338956997256,0.144809573654085,0.008,0.1487612076712
"TPL_009","TPL_009_STATE_003","TPL_009_RUN_008","Broad_HFS","none",28.8639300111601,34.8653934767584,6.00146346559835,28,27,"shifted_gamma","intermediate",0.217146503319964,4.8403916306328,0.02,0.222276424651791,0.356241005865678,0.403548456214625,0.161086519952709,FALSE,"none","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","ambiguous","clear",1.23119183145969,4.58331470424335,"none","none",,"not_applicable","not_applicable","S0039",4,0.4,"holdout",11.545572004464,13.9461573907034,2.40058538623934,0.0868586013279855,0.008,0.0889105698607164
"TPL_009","TPL_009_STATE_004","TPL_009_RUN_014","Tonic","stn_like_empirical",48.7105768690976,54.4094438049785,5.69886693588093,12,11,"shifted_gamma","stn_like_empirical",0.55820706255734,75.3892141953111,0.02,0.518078812352812,0.0873063149895096,0.106387780164606,0.0118247161381242,FALSE,"none","eligible","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.701503970394367,"eligible","pre_frozen_timestamp_evidence_contract_met","S0039",4,0.4,"holdout",19.484230747639,21.7637775219914,2.27954677435237,0.223282825022936,0.008,0.207231524941125
"TPL_009","TPL_009_STATE_005","TPL_009_RUN_015","Broad_HFS","none",54.4094438049785,63.9867592784231,9.57731547344461,33,32,"shifted_gamma","regular",0.355931409662589,8.79140550876036,0.02,0.299291108545144,0.336439038479548,0.310027562840325,0.126182933747173,TRUE,"weak","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","clear","recording_edge_unobservable",1.7419746711614,,"none","none",,"not_applicable","not_applicable","S0039",4,0.4,"holdout",21.7637775219914,25.5947037113692,3.83092618937784,0.142372563865036,0.008,0.119716443418058
"TPL_009","TPL_009_STATE_001","TPL_009_RUN_003","Broad_HFS","none",3.02660225900276,11.2320099421497,8.20540768314696,33,32,"shifted_gamma","irregular",0.282983399219811,1.73295645019971,0.02,0.256418990098342,0.873722005040091,0.737308610945658,0.635286919958748,TRUE,"strong","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","ambiguous","clear",1.23896126430193,4.00575394519644,"none","none",,"not_applicable","not_applicable","S0008",10,1,"holdout",3.02660225900276,11.2320099421497,8.20540768314696,0.282983399219811,0.02,0.256418990098342
"TPL_009","TPL_009_STATE_002","TPL_009_RUN_005","Tonic","generic_stress",12.6567710196277,17.4915102689417,4.83473924931401,14,13,"shifted_gamma","generic_stress",0.362023934135213,14.2513243281282,0.02,0.371903019178001,0.289711568540848,0.270617053914859,0.0774466813248433,FALSE,"none","eligible","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.653711200965512,"eligible","pre_frozen_timestamp_evidence_contract_met","S0008",10,1,"holdout",12.6567710196277,17.4915102689417,4.83473924931401,0.362023934135213,0.02,0.371903019178001
"TPL_009","TPL_009_STATE_003","TPL_009_RUN_008","Broad_HFS","none",28.8639300111601,34.8653934767584,6.00146346559835,28,27,"shifted_gamma","intermediate",0.217146503319964,4.8403916306328,0.02,0.222276424651791,0.356241005865678,0.403548456214625,0.161086519952709,FALSE,"none","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","ambiguous","clear",1.23119183145969,4.58331470424335,"none","none",,"not_applicable","not_applicable","S0008",10,1,"holdout",28.8639300111601,34.8653934767584,6.00146346559835,0.217146503319964,0.02,0.222276424651791
"TPL_009","TPL_009_STATE_004","TPL_009_RUN_014","Tonic","stn_like_empirical",48.7105768690976,54.4094438049785,5.69886693588093,12,11,"shifted_gamma","stn_like_empirical",0.55820706255734,75.3892141953111,0.02,0.518078812352812,0.0873063149895096,0.106387780164606,0.0118247161381242,FALSE,"none","eligible","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.701503970394367,"eligible","pre_frozen_timestamp_evidence_contract_met","S0008",10,1,"holdout",48.7105768690976,54.4094438049785,5.69886693588093,0.55820706255734,0.02,0.518078812352812
"TPL_009","TPL_009_STATE_005","TPL_009_RUN_015","Broad_HFS","none",54.4094438049785,63.9867592784231,9.57731547344461,33,32,"shifted_gamma","regular",0.355931409662589,8.79140550876036,0.02,0.299291108545144,0.336439038479548,0.310027562840325,0.126182933747173,TRUE,"weak","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","clear","recording_edge_unobservable",1.7419746711614,,"none","none",,"not_applicable","not_applicable","S0008",10,1,"holdout",54.4094438049785,63.9867592784231,9.57731547344461,0.355931409662589,0.02,0.299291108545144
"TPL_010","TPL_010_STATE_001","TPL_010_RUN_001","Tonic","stn_like_empirical",0,7.39741868813936,7.39741868813936,14,13,"shifted_gamma","stn_like_empirical",0.556330185281113,41.7528884205967,0.02,0.569032206779951,0.177603465604394,0.202725654654801,0.0425546484282638,FALSE,"none","eligible","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.742389503684161,"eligible","pre_frozen_timestamp_evidence_contract_met","S0036",1,0.1,"holdout",0,0.739741868813936,0.739741868813936,0.0556330185281113,0.002,0.0569032206779951
"TPL_010","TPL_010_STATE_002","TPL_010_RUN_007","Tonic","generic_stress",19.3949659097538,30.821456093794,11.4264901840402,13,12,"shifted_gamma","generic_stress",0.882075916733593,14.043847003486,0.02,0.952207515336683,0.211476431130253,0.286330542043801,0.076233709011436,FALSE,"none","eligible","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.723236638653144,"eligible","pre_frozen_timestamp_evidence_contract_met","S0036",1,0.1,"holdout",1.93949659097538,3.0821456093794,1.14264901840402,0.0882075916733593,0.002,0.0952207515336683
"TPL_010","TPL_010_STATE_003","TPL_010_RUN_009","Broad_HFS","none",38.3288854093163,46.4610020988699,8.13211668955358,31,30,"shifted_gamma","regular",0.288162809489295,6.89510671840981,0.02,0.271070556318453,0.334734986096346,0.389822230951889,0.161712441150346,FALSE,"none","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","clear","ambiguous",8.18301466401648,1.1694678001574,"none","none",,"not_applicable","not_applicable","S0036",1,0.1,"holdout",3.83288854093163,4.64610020988699,0.813211668955358,0.0288162809489295,0.002,0.0271070556318453
"TPL_010","TPL_010_STATE_004","TPL_010_RUN_014","Broad_HFS","none",54.1666101861306,62.5549963076104,8.38838612147981,29,28,"shifted_gamma","intermediate",0.339912723610178,2.87620019530877,0.02,0.299585218624279,0.732869922403953,0.602438950716406,0.438540505641697,TRUE,"moderate","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","TPL_010_REGIME_01","ambiguous_or_edge","ambiguous","hard_cut_canonical_pause",1.5214035372494,1.85191394024601,"none","canonical_pause",,"not_applicable","not_applicable","S0036",1,0.1,"holdout",5.41666101861306,6.25549963076104,0.838838612147981,0.0339912723610178,0.002,0.0299585218624279
"TPL_010","TPL_010_STATE_005","TPL_010_RUN_016","Broad_HFS","none",66.7811515734968,75.8046840275083,9.02353245401157,35,34,"shifted_gamma","irregular",0.320928790504113,1.38070119512267,0.02,0.265398013353282,0.715413165500498,0.770353403958102,0.57155416365898,TRUE,"weak","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","TPL_010_REGIME_01","ambiguous_or_edge","hard_cut_canonical_pause","recording_edge_unobservable",2.83441272141392,,"canonical_pause","none",,"not_applicable","not_applicable","S0036",1,0.1,"holdout",6.67811515734968,7.58046840275084,0.902353245401157,0.0320928790504113,0.002,0.0265398013353282
"TPL_010","TPL_010_STATE_001","TPL_010_RUN_001","Tonic","stn_like_empirical",0,7.39741868813936,7.39741868813936,14,13,"shifted_gamma","stn_like_empirical",0.556330185281113,41.7528884205967,0.02,0.569032206779951,0.177603465604394,0.202725654654801,0.0425546484282638,FALSE,"none","eligible","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.742389503684161,"eligible","pre_frozen_timestamp_evidence_contract_met","S0027",4,0.4,"holdout",0,2.95896747525574,2.95896747525574,0.222532074112445,0.008,0.22761288271198
"TPL_010","TPL_010_STATE_002","TPL_010_RUN_007","Tonic","generic_stress",19.3949659097538,30.821456093794,11.4264901840402,13,12,"shifted_gamma","generic_stress",0.882075916733593,14.043847003486,0.02,0.952207515336683,0.211476431130253,0.286330542043801,0.076233709011436,FALSE,"none","eligible","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.723236638653144,"eligible","pre_frozen_timestamp_evidence_contract_met","S0027",4,0.4,"holdout",7.75798636390153,12.3285824375176,4.57059607361608,0.352830366693437,0.008,0.380883006134673
"TPL_010","TPL_010_STATE_003","TPL_010_RUN_009","Broad_HFS","none",38.3288854093163,46.4610020988699,8.13211668955358,31,30,"shifted_gamma","regular",0.288162809489295,6.89510671840981,0.02,0.271070556318453,0.334734986096346,0.389822230951889,0.161712441150346,FALSE,"none","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","clear","ambiguous",8.18301466401648,1.1694678001574,"none","none",,"not_applicable","not_applicable","S0027",4,0.4,"holdout",15.3315541637265,18.584400839548,3.25284667582143,0.115265123795718,0.008,0.108428222527381
"TPL_010","TPL_010_STATE_004","TPL_010_RUN_014","Broad_HFS","none",54.1666101861306,62.5549963076104,8.38838612147981,29,28,"shifted_gamma","intermediate",0.339912723610178,2.87620019530877,0.02,0.299585218624279,0.732869922403953,0.602438950716406,0.438540505641697,TRUE,"moderate","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","TPL_010_REGIME_01","ambiguous_or_edge","ambiguous","hard_cut_canonical_pause",1.5214035372494,1.85191394024601,"none","canonical_pause",,"not_applicable","not_applicable","S0027",4,0.4,"holdout",21.6666440744523,25.0219985230442,3.35535444859192,0.135965089444071,0.008,0.119834087449712
"TPL_010","TPL_010_STATE_005","TPL_010_RUN_016","Broad_HFS","none",66.7811515734968,75.8046840275083,9.02353245401157,35,34,"shifted_gamma","irregular",0.320928790504113,1.38070119512267,0.02,0.265398013353282,0.715413165500498,0.770353403958102,0.57155416365898,TRUE,"weak","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","TPL_010_REGIME_01","ambiguous_or_edge","hard_cut_canonical_pause","recording_edge_unobservable",2.83441272141392,,"canonical_pause","none",,"not_applicable","not_applicable","S0027",4,0.4,"holdout",26.7124606293987,30.3218736110033,3.60941298160463,0.128371516201645,0.008,0.106159205341313
"TPL_010","TPL_010_STATE_001","TPL_010_RUN_001","Tonic","stn_like_empirical",0,7.39741868813936,7.39741868813936,14,13,"shifted_gamma","stn_like_empirical",0.556330185281113,41.7528884205967,0.02,0.569032206779951,0.177603465604394,0.202725654654801,0.0425546484282638,FALSE,"none","eligible","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.742389503684161,"eligible","pre_frozen_timestamp_evidence_contract_met","S0002",10,1,"holdout",0,7.39741868813936,7.39741868813936,0.556330185281113,0.02,0.569032206779951
"TPL_010","TPL_010_STATE_002","TPL_010_RUN_007","Tonic","generic_stress",19.3949659097538,30.821456093794,11.4264901840402,13,12,"shifted_gamma","generic_stress",0.882075916733593,14.043847003486,0.02,0.952207515336683,0.211476431130253,0.286330542043801,0.076233709011436,FALSE,"none","eligible","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.723236638653144,"eligible","pre_frozen_timestamp_evidence_contract_met","S0002",10,1,"holdout",19.3949659097538,30.821456093794,11.4264901840402,0.882075916733593,0.02,0.952207515336683
