"Phenotype_Evidence_ID","Template_ID","Candidate_Origin","Mechanism_Event_ID","State_Envelope_ID","Start_Interval_Index","End_Interval_Index","Start_u","End_u","N_ISIs","N_Spikes","Duration_u","Internal_Median_ISI_u","Flank_Median_ISI_u","Median_Contrast","Mean_Rate_Ratio","Internal_CV","Compactness","Evidence_Score","Phenotype_Label","Ambiguity_Reason","Mechanism_Estimand_Role","Phenotype_Estimand_Eligibility","Sample_ID","Scale_Factor","B_s","Split","Start_s","End_s","Duration_s","Internal_Median_ISI_s","Flank_Median_ISI_s"
"PHENO_0087","TPL_018","injected_rate_pulse","TPL_018_EVENT_003","none",43,48,18.1818783249648,18.7337206882789,6,7,0.55184236331411,0.0926004507469917,0.462628159123275,4.99596012105054,10.6446326234977,0.309658276217054,0.217469467246797,4.50061984867264,"clear_burst_like","none","injected_burst","eligible","S0032",10,1,"holdout",18.1818783249648,18.7337206882789,0.55184236331411,0.0926004507469917,0.462628159123275
"PHENO_0088","TPL_018","injected_rate_pulse","TPL_018_EVENT_004","none",50,54,19.362418274711,20.1912024263068,5,6,0.828784151595776,0.0886505693509003,0.219089641065321,2.47138447806366,1.54415400326074,0.924170117235762,1.19967291638733,2.03934829096866,"no_burst_evidence","none","injected_burst","eligible","S0032",10,1,"holdout",19.362418274711,20.1912024263068,0.828784151595776,0.0886505693509003,0.219089641065321
"PHENO_0089","TPL_018","injected_rate_pulse","TPL_018_EVENT_005","none",65,70,22.9258101804932,23.2133742594557,6,7,0.287564078962531,0.050554684504371,0.206165120360596,4.07806165505337,4.62171778587395,0.157815674268644,0.259087166536157,3.80996620459378,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0032",10,1,"holdout",22.9258101804932,23.2133742594557,0.287564078962531,0.050554684504371,0.206165120360596
"PHENO_0090","TPL_018","injected_rate_pulse","TPL_018_EVENT_007","none",98,104,31.9822853554979,32.2725219338678,7,8,0.290236578369873,0.0415797617642757,0.197502091249065,4.74995725970595,4.94946135934268,0.201483714417328,0.221858510308492,4.50211067671179,"clear_burst_like","none","injected_burst","eligible","S0032",10,1,"holdout",31.9822853554979,32.2725219338678,0.290236578369873,0.0415797617642757,0.197502091249065
"PHENO_0118","TPL_018","null_model_burst_like_excursion","none","TPL_018_STATE_001",1,8,0,0.937159466502144,8,9,0.937159466502144,0.125037296204752,0.258134547538481,2.06446040800321,2.01073656680301,0.461531445470957,0.516598160314464,2.17871095848047,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0032",10,1,"holdout",0,0.937159466502144,0.937159466502144,0.125037296204752,0.258134547538481
"PHENO_0091","TPL_019","injected_rate_pulse","TPL_019_EVENT_001","none",1,4,0,0.379075145433936,4,5,0.379075145433936,0.0880864275257986,0.281861788177688,3.19983221132605,2.62057909466148,0.473785198335517,0.423824134635939,2.51966705956881,"no_burst_evidence","none","injected_burst","eligible","S0047",1,0.1,"holdout",0,0.0379075145433936,0.0379075145433936,0.00880864275257986,0.0281861788177688
"PHENO_0092","TPL_019","injected_rate_pulse","TPL_019_EVENT_003","none",40,47,14.4296372853002,14.9015989007335,8,9,0.471961615433221,0.0531382876259998,0.245349777092081,4.61719389263938,4.65402931381178,0.35807521095808,0.288757127645988,4.67551725602997,"clear_burst_like","none","injected_burst","eligible","S0047",1,0.1,"holdout",1.44296372853002,1.49015989007335,0.0471961615433221,0.00531382876259998,0.0245349777092081
"PHENO_0093","TPL_019","injected_rate_pulse","TPL_019_EVENT_004","none",67,73,22.4634093571967,23.134303210656,7,8,0.670893853459345,0.110663830092965,0.425049476374852,3.84090697039656,5.33098822539723,0.488208366317697,0.297682668257648,3.92997342534877,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0047",1,0.1,"holdout",2.24634093571967,2.3134303210656,0.0670893853459345,0.0110663830092965,0.0425049476374852
"PHENO_0094","TPL_019","injected_rate_pulse","TPL_019_EVENT_005","none",75,82,23.6445173053805,24.4366329514446,8,9,0.792115646064026,0.098504566145156,0.2831276528282,2.87425917303147,3.04956621429111,0.267442688263776,0.432811642566381,3.23824467906475,"no_burst_evidence","none","injected_burst","eligible","S0047",1,0.1,"holdout",2.36445173053805,2.44366329514446,0.0792115646064026,0.0098504566145156,0.02831276528282
"PHENO_0095","TPL_019","injected_rate_pulse","TPL_019_EVENT_007","none",119,122,44.9477944260603,45.1070086607927,4,5,0.159214234732395,0.0408285091047265,0.276805620319441,6.77971413576296,6.60017354197787,0.125702780243191,0.155196842956657,4.28707358410033,"clear_burst_like","none","injected_burst","eligible","S0047",1,0.1,"holdout",4.49477944260603,4.51070086607927,0.0159214234732395,0.00408285091047265,0.0276805620319441
"PHENO_0119","TPL_019","null_model_burst_like_excursion","none","TPL_019_STATE_001",19,21,3.6724236735956,4.09147877951523,3,4,0.419055105919632,0.0716637003911382,0.255508005898728,3.5653755597907,1.90775818117808,0.979978714080088,0.721942449248938,2.26538751668192,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0047",1,0.1,"holdout",0.36724236735956,0.409147877951523,0.0419055105919632,0.00716637003911382,0.0255508005898728
"PHENO_0091","TPL_019","injected_rate_pulse","TPL_019_EVENT_001","none",1,4,0,0.379075145433936,4,5,0.379075145433936,0.0880864275257986,0.281861788177688,3.19983221132605,2.62057909466148,0.473785198335517,0.423824134635939,2.51966705956881,"no_burst_evidence","none","injected_burst","eligible","S0037",4,0.4,"holdout",0,0.151630058173574,0.151630058173574,0.0352345710103195,0.112744715271075
"PHENO_0092","TPL_019","injected_rate_pulse","TPL_019_EVENT_003","none",40,47,14.4296372853002,14.9015989007335,8,9,0.471961615433221,0.0531382876259998,0.245349777092081,4.61719389263938,4.65402931381178,0.35807521095808,0.288757127645988,4.67551725602997,"clear_burst_like","none","injected_burst","eligible","S0037",4,0.4,"holdout",5.77185491412009,5.96063956029338,0.188784646173288,0.0212553150503999,0.0981399108368323
"PHENO_0093","TPL_019","injected_rate_pulse","TPL_019_EVENT_004","none",67,73,22.4634093571967,23.134303210656,7,8,0.670893853459345,0.110663830092965,0.425049476374852,3.84090697039656,5.33098822539723,0.488208366317697,0.297682668257648,3.92997342534877,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0037",4,0.4,"holdout",8.98536374287868,9.25372128426242,0.268357541383738,0.0442655320371862,0.170019790549941
"PHENO_0094","TPL_019","injected_rate_pulse","TPL_019_EVENT_005","none",75,82,23.6445173053805,24.4366329514446,8,9,0.792115646064026,0.098504566145156,0.2831276528282,2.87425917303147,3.04956621429111,0.267442688263776,0.432811642566381,3.23824467906475,"no_burst_evidence","none","injected_burst","eligible","S0037",4,0.4,"holdout",9.45780692215222,9.77465318057783,0.31684625842561,0.0394018264580624,0.11325106113128
"PHENO_0095","TPL_019","injected_rate_pulse","TPL_019_EVENT_007","none",119,122,44.9477944260603,45.1070086607927,4,5,0.159214234732395,0.0408285091047265,0.276805620319441,6.77971413576296,6.60017354197787,0.125702780243191,0.155196842956657,4.28707358410033,"clear_burst_like","none","injected_burst","eligible","S0037",4,0.4,"holdout",17.9791177704241,18.0428034643171,0.0636856938929579,0.0163314036418906,0.110722248127776
"PHENO_0119","TPL_019","null_model_burst_like_excursion","none","TPL_019_STATE_001",19,21,3.6724236735956,4.09147877951523,3,4,0.419055105919632,0.0716637003911382,0.255508005898728,3.5653755597907,1.90775818117808,0.979978714080088,0.721942449248938,2.26538751668192,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0037",4,0.4,"holdout",1.46896946943824,1.63659151180609,0.167622042367853,0.0286654801564553,0.102203202359491
"PHENO_0091","TPL_019","injected_rate_pulse","TPL_019_EVENT_001","none",1,4,0,0.379075145433936,4,5,0.379075145433936,0.0880864275257986,0.281861788177688,3.19983221132605,2.62057909466148,0.473785198335517,0.423824134635939,2.51966705956881,"no_burst_evidence","none","injected_burst","eligible","S0025",10,1,"holdout",0,0.379075145433936,0.379075145433936,0.0880864275257986,0.281861788177688
"PHENO_0092","TPL_019","injected_rate_pulse","TPL_019_EVENT_003","none",40,47,14.4296372853002,14.9015989007335,8,9,0.471961615433221,0.0531382876259998,0.245349777092081,4.61719389263938,4.65402931381178,0.35807521095808,0.288757127645988,4.67551725602997,"clear_burst_like","none","injected_burst","eligible","S0025",10,1,"holdout",14.4296372853002,14.9015989007335,0.471961615433221,0.0531382876259998,0.245349777092081
"PHENO_0093","TPL_019","injected_rate_pulse","TPL_019_EVENT_004","none",67,73,22.4634093571967,23.134303210656,7,8,0.670893853459345,0.110663830092965,0.425049476374852,3.84090697039656,5.33098822539723,0.488208366317697,0.297682668257648,3.92997342534877,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0025",10,1,"holdout",22.4634093571967,23.134303210656,0.670893853459345,0.110663830092965,0.425049476374852
"PHENO_0094","TPL_019","injected_rate_pulse","TPL_019_EVENT_005","none",75,82,23.6445173053805,24.4366329514446,8,9,0.792115646064026,0.098504566145156,0.2831276528282,2.87425917303147,3.04956621429111,0.267442688263776,0.432811642566381,3.23824467906475,"no_burst_evidence","none","injected_burst","eligible","S0025",10,1,"holdout",23.6445173053805,24.4366329514446,0.792115646064026,0.098504566145156,0.2831276528282
"PHENO_0095","TPL_019","injected_rate_pulse","TPL_019_EVENT_007","none",119,122,44.9477944260603,45.1070086607927,4,5,0.159214234732395,0.0408285091047265,0.276805620319441,6.77971413576296,6.60017354197787,0.125702780243191,0.155196842956657,4.28707358410033,"clear_burst_like","none","injected_burst","eligible","S0025",10,1,"holdout",44.9477944260603,45.1070086607927,0.159214234732395,0.0408285091047265,0.276805620319441
"PHENO_0119","TPL_019","null_model_burst_like_excursion","none","TPL_019_STATE_001",19,21,3.6724236735956,4.09147877951523,3,4,0.419055105919632,0.0716637003911382,0.255508005898728,3.5653755597907,1.90775818117808,0.979978714080088,0.721942449248938,2.26538751668192,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0025",10,1,"holdout",3.6724236735956,4.09147877951523,0.419055105919632,0.0716637003911382,0.255508005898728
"PHENO_0096","TPL_020","injected_rate_pulse","TPL_020_EVENT_001","none",1,6,0,0.537344407600089,6,7,0.537344407600089,0.0945947869331452,0.0601513169274521,0.635884057437161,1.95619029399592,0.326739757639218,1.67021443992797,-0.973903876980596,"no_burst_evidence","none","injected_burst","eligible","S0021",1,0.1,"holdout",0,0.0537344407600089,0.0537344407600089,0.00945947869331452,0.00601513169274521
"PHENO_0097","TPL_020","injected_rate_pulse","TPL_020_EVENT_002","none",8,14,1.08212154580533,1.49613475405707,7,8,0.414013208251736,0.056378075995909,0.602509614047628,10.6869488432232,7.80683594583733,0.31793804011432,0.115750111152391,6.74980253753943,"clear_burst_like","none","injected_burst","eligible","S0021",1,0.1,"holdout",0.108212154580533,0.149613475405707,0.0414013208251736,0.0056378075995909,0.0602509614047628
"PHENO_0098","TPL_020","injected_rate_pulse","TPL_020_EVENT_005","none",56,60,22.7563351577603,23.4935190557834,5,6,0.737183898023016,0.131467384000831,0.169038757677995,1.28578475157707,1.2191186044856,0.236420196824398,0.996517861440066,0.587968709589715,"no_burst_evidence","none","injected_burst","eligible","S0021",1,0.1,"holdout",2.27563351577603,2.34935190557834,0.0737183898023017,0.0131467384000831,0.0169038757677995
"PHENO_0099","TPL_020","injected_rate_pulse","TPL_020_EVENT_006","none",72,76,26.0645309910373,26.3612345365322,5,6,0.29670354549484,0.0562229667107093,0.228922590269999,4.07169175984437,4.61333810201462,0.241589273151545,0.306594943484283,3.49764942329303,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0021",1,0.1,"holdout",2.60645309910373,2.63612345365322,0.029670354549484,0.00562229667107093,0.0228922590269999
"PHENO_0100","TPL_020","injected_rate_pulse","TPL_020_EVENT_008","none",108,113,37.2985042916926,37.61596964383,6,7,0.317465352137431,0.0496608494285518,0.200816375952439,4.0437563646864,3.95574353690311,0.266439667286649,0.251245979794699,3.73951169121386,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0021",1,0.1,"holdout",3.72985042916926,3.761596964383,0.0317465352137431,0.00496608494285518,0.0200816375952439
"PHENO_0120","TPL_020","null_model_burst_like_excursion","none","TPL_020_STATE_003",50,54,21.8073394320492,22.541074334847,5,6,0.733734902797869,0.0961711203372738,0.369030358590626,3.8372263658407,2.32595118716634,0.631451537451328,0.606192996347318,3.15483909011585,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0021",1,0.1,"holdout",2.18073394320492,2.2541074334847,0.0733734902797869,0.00961711203372738,0.0369030358590626
"PHENO_0096","TPL_020","injected_rate_pulse","TPL_020_EVENT_001","none",1,6,0,0.537344407600089,6,7,0.537344407600089,0.0945947869331452,0.0601513169274521,0.635884057437161,1.95619029399592,0.326739757639218,1.67021443992797,-0.973903876980596,"no_burst_evidence","none","injected_burst","eligible","S0020",4,0.4,"holdout",0,0.214937763040036,0.214937763040036,0.0378379147732581,0.0240605267709809
"PHENO_0097","TPL_020","injected_rate_pulse","TPL_020_EVENT_002","none",8,14,1.08212154580533,1.49613475405707,7,8,0.414013208251736,0.056378075995909,0.602509614047628,10.6869488432232,7.80683594583733,0.31793804011432,0.115750111152391,6.74980253753943,"clear_burst_like","none","injected_burst","eligible","S0020",4,0.4,"holdout",0.432848618322134,0.598453901622828,0.165605283300694,0.0225512303983636,0.241003845619051
"PHENO_0098","TPL_020","injected_rate_pulse","TPL_020_EVENT_005","none",56,60,22.7563351577603,23.4935190557834,5,6,0.737183898023016,0.131467384000831,0.169038757677995,1.28578475157707,1.2191186044856,0.236420196824398,0.996517861440066,0.587968709589715,"no_burst_evidence","none","injected_burst","eligible","S0020",4,0.4,"holdout",9.10253406310414,9.39740762231335,0.294873559209207,0.0525869536003324,0.067615503071198
"PHENO_0099","TPL_020","injected_rate_pulse","TPL_020_EVENT_006","none",72,76,26.0645309910373,26.3612345365322,5,6,0.29670354549484,0.0562229667107093,0.228922590269999,4.07169175984437,4.61333810201462,0.241589273151545,0.306594943484283,3.49764942329303,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0020",4,0.4,"holdout",10.4258123964149,10.5444938146129,0.118681418197936,0.0224891866842837,0.0915690361079998
"PHENO_0100","TPL_020","injected_rate_pulse","TPL_020_EVENT_008","none",108,113,37.2985042916926,37.61596964383,6,7,0.317465352137431,0.0496608494285518,0.200816375952439,4.0437563646864,3.95574353690311,0.266439667286649,0.251245979794699,3.73951169121386,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0020",4,0.4,"holdout",14.919401716677,15.046387857532,0.126986140854972,0.0198643397714207,0.0803265503809756
"PHENO_0120","TPL_020","null_model_burst_like_excursion","none","TPL_020_STATE_003",50,54,21.8073394320492,22.541074334847,5,6,0.733734902797869,0.0961711203372738,0.369030358590626,3.8372263658407,2.32595118716634,0.631451537451328,0.606192996347318,3.15483909011585,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0020",4,0.4,"holdout",8.72293577281967,9.01642973393882,0.293493961119148,0.0384684481349095,0.14761214343625
"PHENO_0096","TPL_020","injected_rate_pulse","TPL_020_EVENT_001","none",1,6,0,0.537344407600089,6,7,0.537344407600089,0.0945947869331452,0.0601513169274521,0.635884057437161,1.95619029399592,0.326739757639218,1.67021443992797,-0.973903876980596,"no_burst_evidence","none","injected_burst","eligible","S0003",10,1,"holdout",0,0.537344407600089,0.537344407600089,0.0945947869331452,0.0601513169274521
"PHENO_0097","TPL_020","injected_rate_pulse","TPL_020_EVENT_002","none",8,14,1.08212154580533,1.49613475405707,7,8,0.414013208251736,0.056378075995909,0.602509614047628,10.6869488432232,7.80683594583733,0.31793804011432,0.115750111152391,6.74980253753943,"clear_burst_like","none","injected_burst","eligible","S0003",10,1,"holdout",1.08212154580533,1.49613475405707,0.414013208251736,0.056378075995909,0.602509614047628
"PHENO_0098","TPL_020","injected_rate_pulse","TPL_020_EVENT_005","none",56,60,22.7563351577603,23.4935190557834,5,6,0.737183898023016,0.131467384000831,0.169038757677995,1.28578475157707,1.2191186044856,0.236420196824398,0.996517861440066,0.587968709589715,"no_burst_evidence","none","injected_burst","eligible","S0003",10,1,"holdout",22.7563351577603,23.4935190557834,0.737183898023016,0.131467384000831,0.169038757677995
"PHENO_0099","TPL_020","injected_rate_pulse","TPL_020_EVENT_006","none",72,76,26.0645309910373,26.3612345365322,5,6,0.29670354549484,0.0562229667107093,0.228922590269999,4.07169175984437,4.61333810201462,0.241589273151545,0.306594943484283,3.49764942329303,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0003",10,1,"holdout",26.0645309910373,26.3612345365322,0.29670354549484,0.0562229667107093,0.228922590269999
"PHENO_0100","TPL_020","injected_rate_pulse","TPL_020_EVENT_008","none",108,113,37.2985042916926,37.61596964383,6,7,0.317465352137431,0.0496608494285518,0.200816375952439,4.0437563646864,3.95574353690311,0.266439667286649,0.251245979794699,3.73951169121386,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0003",10,1,"holdout",37.2985042916926,37.61596964383,0.317465352137431,0.0496608494285518,0.200816375952439
"PHENO_0120","TPL_020","null_model_burst_like_excursion","none","TPL_020_STATE_003",50,54,21.8073394320492,22.541074334847,5,6,0.733734902797869,0.0961711203372738,0.369030358590626,3.8372263658407,2.32595118716634,0.631451537451328,0.606192996347318,3.15483909011585,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0003",10,1,"holdout",21.8073394320492,22.541074334847,0.733734902797869,0.0961711203372738,0.369030358590626
